ID_Unico,ID_Producto,Tipo_Material,Temp_Aire_K,Temp_Proceso_K,Velocidad_Rotacion_RPM,Torque_Nm,Desgaste_Herramienta_min,Falla_Maquina,Falla_Desgaste_Herramienta,Falla_Disipacion_Calor,Falla_Potencia,Falla_Sobreesfuerzo,Falla_Aleatoria,Potencia_W,Dif_temperatura_K,Esfuerzo_desgaste,Estado_Falla
942,L48121,L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,4872.863605898124,10.599999999999966,987.0,No Falla
943,M15802,M,295.7,306.3,1462,44.3,37,0,0,0,0,0,0,6782.695207774799,10.600000000000023,1639.1,No Falla
944,M15803,M,295.6,306.2,1477,45.0,40,0,0,0,0,0,0,6960.560489276139,10.599999999999966,1800.0,No Falla
945,M15804,M,295.7,306.3,1712,28.5,43,0,0,0,0,0,0,5109.752010723861,10.600000000000023,1225.5,No Falla
946,M15805,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,7109.668230563003,10.600000000000023,2318.4,No Falla
947,L48126,L,295.6,306.2,1287,54.8,49,0,0,0,0,0,0,7386.017091152814,10.599999999999966,2685.2,No Falla
948,L48127,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,6654.867627345844,10.599999999999966,2269.5,No Falla
949,M15808,M,295.6,306.3,1426,45.5,53,0,0,0,0,0,0,6794.885221179625,10.699999999999989,2411.5,No Falla
950,L48129,L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,5602.505026809652,10.699999999999989,1831.2000000000003,No Falla
951,L48130,L,295.6,306.2,1424,42.5,58,0,0,0,0,0,0,6337.969168900804,10.599999999999966,2465.0,No Falla
952,H30365,H,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,5657.485757372654,10.699999999999989,2148.0,No Falla
953,L48132,L,295.5,306.2,1448,48.9,65,0,0,0,0,0,0,7415.298257372654,10.699999999999989,3178.5,No Falla
954,L48133,L,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,5667.727882037533,10.600000000000023,2197.6,No Falla
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,6293.46095844504,10.599999999999966,2932.5,No Falla
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,4182.714058310991,10.699999999999989,1546.6,No Falla
957,H30370,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,5503.351206434317,10.599999999999966,2447.2000000000003,No Falla
958,M15817,M,295.7,306.4,1387,40.1,81,0,0,0,0,0,0,5824.679540884719,10.699999999999989,3248.1,No Falla
959,L48138,L,295.8,306.4,1399,47.6,84,0,0,0,0,0,0,6973.902479892762,10.599999999999966,3998.4,No Falla
960,L48139,L,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,5547.922252010725,10.699999999999989,3027.2000000000003,No Falla
961,L48140,L,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,6088.576575067024,10.699999999999989,3335.2,No Falla
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,6332.366370643432,10.699999999999989,3645.0,No Falla
963,M15822,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,0,6695.710455764076,10.800000000000011,3974.4,No Falla
964,L48143,L,295.8,306.6,1621,31.6,95,0,0,0,0,0,0,5364.401809651476,10.800000000000011,3002.0,No Falla
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,4765.981065683646,10.800000000000011,2541.4,No Falla
966,L48145,L,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,7343.540549597856,10.800000000000011,4603.5,No Falla
967,M15826,M,295.8,306.5,1641,32.2,101,0,0,0,0,0,0,5533.7005697050945,10.699999999999989,3252.2000000000003,No Falla
968,M15827,M,295.9,306.6,1532,38.6,104,0,0,0,0,0,0,6192.945710455764,10.700000000000045,4014.4,No Falla
969,L48148,L,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,6626.204339812332,10.800000000000011,4376.3,No Falla
970,L48149,L,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,6062.751340482574,10.700000000000045,4469.0,No Falla
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,5763.739946380698,10.699999999999989,3896.1000000000004,No Falla
972,L48151,L,295.9,306.6,1557,41.1,113,0,0,0,0,0,0,6701.64837466488,10.700000000000045,4644.3,No Falla
973,L48152,L,295.8,306.6,1644,35.2,115,0,0,0,0,0,0,6060.321715817695,10.800000000000011,4048.0000000000005,No Falla
974,L48153,L,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,5345.3418230563,10.700000000000045,3556.7999999999997,No Falla
975,L48154,L,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,5570.040214477212,10.600000000000023,4188.8,No Falla
976,M15835,M,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,6274.128686327077,10.600000000000023,4452.799999999999,No Falla
977,M15836,M,296.0,306.6,1392,51.3,124,0,0,0,0,0,0,7478.384718498659,10.600000000000023,6361.2,No Falla
978,L48157,L,296.0,306.7,1917,21.0,127,0,0,0,0,0,0,4215.922419571046,10.699999999999989,2667.0,No Falla
979,M15838,M,296.2,306.8,1526,42.3,129,0,0,0,0,0,0,6759.990784182305,10.600000000000023,5456.7,No Falla
980,L48159,L,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,7753.194118632708,10.600000000000023,7035.599999999999,No Falla
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,6315.474195710455,10.599999999999966,5735.2,No Falla
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,5390.258461796247,10.600000000000023,4229.6,No Falla
983,L48162,L,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,6207.649128686327,10.699999999999989,5395.8,No Falla
984,L48163,L,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,5577.391923592493,10.699999999999989,4886.0,No Falla
985,L48164,L,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,7222.20593163539,10.800000000000011,6901.2,No Falla
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,4631.409182305631,10.800000000000011,3643.2000000000003,No Falla
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,5575.046079088472,10.700000000000045,4745.0,No Falla
988,M15847,M,296.3,307.1,1534,33.8,151,0,0,0,0,0,0,5429.917895442359,10.800000000000011,5103.799999999999,No Falla
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,4811.766923592493,10.800000000000011,3988.6,No Falla
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,4061.002429624665,10.800000000000011,2909.7000000000003,No Falla
991,L48170,L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,7152.333277479893,10.800000000000011,7824.599999999999,No Falla
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,0,6698.852211796247,10.899999999999977,6888.0,No Falla
993,L48172,L,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,6172.576658847185,11.0,5961.900000000001,No Falla
994,M15853,M,296.1,307.1,1485,36.0,169,0,0,0,0,0,0,5598.609249329758,11.0,6084.0,No Falla
995,M15854,M,296.2,307.2,1168,63.4,172,0,0,0,0,0,0,7755.026809651475,11.0,10904.8,No Falla
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,5871.188002680965,11.0,6264.999999999999,No Falla
997,M15856,M,296.3,307.2,1286,51.1,177,0,0,0,0,0,0,6881.974698391422,10.899999999999977,9044.7,No Falla
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,6950.758210455763,10.899999999999977,8262.0,No Falla
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,4207.586293565683,10.800000000000011,3550.2,No Falla
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,5423.927613941019,10.800000000000011,6175.200000000001,No Falla
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,5127.178284182306,10.800000000000011,5564.8,No Falla
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,5726.353049597855,10.800000000000011,6251.0,No Falla
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,6033.218833780161,10.899999999999977,6720.0,No Falla
1004,L48183,L,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,7062.122989276139,10.900000000000034,9059.800000000001,No Falla
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,6263.404825737265,10.899999999999977,8232.0,No Falla
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,7525.971849865952,11.0,10452.0,No Falla
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,7901.956266756032,10.900000000000034,10840.199999999999,No Falla
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,5318.60547922252,11.0,0.0,No Falla
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,6292.905914879357,10.900000000000034,125.10000000000001,No Falla
1010,M15869,M,296.2,307.2,1385,44.0,5,0,0,0,0,0,0,6381.953753351207,11.0,220.0,No Falla
1011,M15870,M,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,5656.166219839142,11.0,278.4,No Falla
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,6503.728217158176,11.100000000000023,470.79999999999995,No Falla
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,5777.741705764075,11.0,539.0,No Falla
1014,M15873,M,296.1,307.2,1619,29.7,17,0,0,0,0,0,0,5035.637985924933,11.099999999999966,504.9,No Falla
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,6325.506869973189,11.0,836.0,No Falla
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,6191.521447721179,11.0,959.2,No Falla
1017,M15876,M,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,9434.452496648793,10.899999999999977,1639.1999999999998,Falla
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,5417.350871313673,10.899999999999977,853.2,No Falla
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,7922.733746648794,10.899999999999977,1699.4,No Falla
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,7715.587298927615,11.0,1633.7,No Falla
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,8290.5077077748,11.0,1904.1000000000001,No Falla
1022,M15881,M,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,6471.4938002680965,10.899999999999977,1487.5,No Falla
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,5791.041806300268,11.0,1387.0,No Falla
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,4786.810908176944,11.100000000000023,972.0,No Falla
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,5357.626089142091,11.100000000000023,1255.8,No Falla
1026,L48205,L,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,5715.377848525469,11.100000000000023,1628.0,No Falla
1027,L48206,L,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,5827.077747989276,11.0,1692.8,No Falla
1028,M15887,M,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,7060.311243297587,11.099999999999966,2424.0,No Falla
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,6150.804289544236,11.099999999999966,2034.8999999999999,No Falla
1030,M15889,M,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,5444.705093833781,11.100000000000023,1865.6000000000001,No Falla
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,5234.584450402145,11.099999999999966,1590.3999999999999,No Falla
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,5856.118046246649,11.100000000000023,2093.8,No Falla
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,5867.962466487936,11.099999999999966,2040.0,No Falla
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,6192.191689008043,11.100000000000023,2356.0,No Falla
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,3916.4921246648796,11.099999999999966,1279.7,No Falla
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,7111.38572386059,11.0,3388.0,No Falla
1037,M15896,M,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,5537.617292225201,11.100000000000023,2260.7999999999997,No Falla
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,5866.663873994638,11.100000000000023,2632.5,No Falla
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,6447.70023458445,11.0,3288.0,No Falla
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,5873.324396782841,11.0,3017.6,No Falla
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,6905.349363270778,11.0,3687.6,No Falla
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,4755.142007372654,11.0,2158.6,No Falla
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,6039.586126005362,11.0,3291.2,No Falla
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,6773.751675603217,11.100000000000023,4068.0000000000005,No Falla
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,6903.82037533512,11.100000000000023,4011.2000000000003,No Falla
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,7757.875335120643,11.100000000000023,4963.2,No Falla
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,6662.805797587131,11.100000000000023,4732.2,No Falla
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,8119.596179624666,11.099999999999966,5312.6,No Falla
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,5637.828837131367,11.100000000000023,3484.0,No Falla
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,6549.828250670242,11.100000000000023,4685.200000000001,No Falla
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,5039.8793565683645,11.0,3110.4,No Falla
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,6143.305965147453,11.099999999999966,4147.0,No Falla
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,4823.150552949061,11.0,2676.7999999999997,No Falla
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,5368.601290214478,11.0,3659.4,No Falla
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,5196.83101541555,11.0,3568.5,No Falla
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,6106.735924932976,11.0,4806.8,No Falla
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,6473.850117292225,11.0,4898.0,No Falla
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,5996.271782841823,11.0,4586.4,No Falla
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,5261.027563672922,11.100000000000023,4006.4,No Falla
1060,M15919,M,296.7,307.9,1874,21.3,130,0,0,0,0,0,0,4180.232071045577,11.199999999999989,2769.0,No Falla
1061,H30474,H,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,8023.123324396783,11.199999999999989,7155.4,No Falla
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,7450.360254691689,11.199999999999989,6913.8,No Falla
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,7040.46581769437,11.099999999999966,6860.0,No Falla
1064,M15923,M,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,5715.817694369973,11.0,4657.599999999999,No Falla
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,6536.8109081769435,11.099999999999966,6423.5,No Falla
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,4533.930965147453,11.099999999999966,3729.6,No Falla
1067,M15926,M,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,6516.337131367292,10.900000000000034,6045.0,No Falla
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,7016.1905160857905,10.900000000000034,6992.1,No Falla
1069,L48248,L,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,6963.576575067024,11.0,7393.5,No Falla
1070,M15929,M,296.9,307.8,1840,24.6,157,0,0,0,0,0,0,4740.2815013404825,10.900000000000034,3862.2000000000003,No Falla
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,5754.063337801609,10.900000000000034,5952.0,No Falla
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,7327.3605060321715,10.900000000000034,8003.3,No Falla
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,6841.36226541555,10.899999999999977,7623.000000000001,No Falla
1074,L48253,L,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,7033.86813002681,10.800000000000011,7980.0,No Falla
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,5295.063254021447,10.899999999999977,5389.0,No Falla
1076,H30489,H,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,7676.619051608579,10.900000000000034,9374.0,No Falla
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,6214.676189678284,10.800000000000011,6354.3,No Falla
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,5913.360841152815,10.800000000000011,6533.5,No Falla
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,5341.487935656837,10.800000000000011,5574.8,No Falla
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,5166.4607071045575,10.699999999999989,5301.0,No Falla
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,5201.91018766756,10.800000000000011,5264.0,No Falla
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,6403.338639410188,10.800000000000011,7638.000000000001,No Falla
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,5918.64946380697,10.799999999999955,7641.599999999999,No Falla
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,5692.95618297587,10.800000000000011,6363.099999999999,No Falla
1085,M15944,M,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,7388.9703418230565,10.699999999999989,9372.9,No Falla
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,8180.5043565683645,10.800000000000011,11392.8,Falla
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,7466.383210455764,10.899999999999977,9996.0,No Falla
1088,H30501,H,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,5807.452245308311,10.900000000000034,7374.799999999999,Falla
1089,M15948,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,6399.631367292225,10.900000000000034,0.0,No Falla
1090,M15949,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,3680.043565683646,10.800000000000011,52.5,No Falla
1091,L48270,L,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,6347.35254691689,10.800000000000011,248.39999999999998,No Falla
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,7031.333780160859,10.699999999999989,371.2,No Falla
1093,M15952,M,296.9,307.6,1685,32.0,10,0,0,0,0,0,0,5646.7828418230565,10.700000000000045,320.0,No Falla
1094,M15953,M,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,5923.843833780162,10.699999999999989,509.6,No Falla
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,6295.827747989276,10.600000000000023,710.4,No Falla
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,2650.102630697051,10.600000000000023,167.4,Falla
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,6298.592493297587,10.600000000000023,716.0,No Falla
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,7066.343414879356,10.600000000000023,1062.6,No Falla
1099,M15958,M,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,6036.97846849866,10.5,1023.3,No Falla
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,6767.4262734584445,10.599999999999966,1317.0,No Falla
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,5325.276474530831,10.699999999999989,990.0,No Falla
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,5654.6581769437,10.800000000000011,1276.8,No Falla
1103,L48282,L,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,7730.35355227882,10.699999999999989,2356.4,No Falla
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,6241.412533512065,10.699999999999989,1741.5000000000002,No Falla
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,6211.283093163539,10.799999999999955,2049.6000000000004,No Falla
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,4903.024463806971,10.899999999999977,1350.0,No Falla
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,6225.284852546917,10.900000000000034,2045.8000000000002,No Falla
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,6679.530412198392,10.800000000000011,2315.5,No Falla
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,7213.806970509383,10.799999999999955,2656.3999999999996,No Falla
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,5723.305546246649,10.899999999999977,2106.0,No Falla
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,7103.510388739946,10.899999999999977,3255.0,No Falla
1112,H30525,H,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,7378.351206434318,10.899999999999977,3148.8,No Falla
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,7860.673592493297,10.899999999999977,3836.4,No Falla
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,4836.419235924933,10.799999999999955,1857.6000000000001,No Falla
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,6031.752680965147,10.900000000000034,2805.0,No Falla
1116,M15975,M,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,4154.522034182306,10.900000000000034,1528.0,No Falla
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,5839.739024798928,10.900000000000034,3112.5,No Falla
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,6491.50678619303,10.899999999999977,3459.5000000000005,No Falla
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,6316.751843163538,11.0,3636.6,No Falla
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,8293.607573726542,11.0,5259.900000000001,No Falla
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,5369.679959785522,11.099999999999966,2821.0,No Falla
1122,L48301,L,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,6142.321548257373,11.0,3859.2000000000003,No Falla
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,6213.1890918230565,11.100000000000023,3773.0,No Falla
1124,H30537,H,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,9042.790717158177,11.099999999999966,6230.0,Falla
1125,M15984,M,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,9090.356903485255,11.100000000000023,7245.0,Falla
1126,M15985,M,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,7401.453585790885,11.100000000000023,5551.2,No Falla
1127,L48306,L,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,5502.764745308311,11.099999999999966,3418.8,No Falla
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,5673.257372654155,11.100000000000023,3661.2,No Falla
1129,M15988,M,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,4863.815348525469,11.099999999999966,2923.2,No Falla
1130,L48309,L,296.7,307.9,1690,29.6,119,0,0,0,0,0,0,5238.77345844504,11.199999999999989,3522.4,No Falla
1131,L48310,L,296.8,307.9,1413,46.5,121,0,0,0,0,0,0,6880.91697386059,11.099999999999966,5626.5,No Falla
1132,L48311,L,296.8,307.9,1489,33.4,123,0,0,0,0,0,0,5208.256534852547,11.099999999999966,4108.2,No Falla
1133,L48312,L,296.8,307.9,1271,61.4,125,0,0,0,0,0,0,8172.691856568364,11.099999999999966,7675.0,No Falla
1134,M15993,M,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,7113.16605227882,11.099999999999966,6083.3,No Falla
1135,M15994,M,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,7571.443532171582,10.900000000000034,6591.0,No Falla
1136,L48315,L,296.9,307.9,1535,39.2,133,0,0,0,0,0,0,6301.524798927615,11.0,5213.6,No Falla
1137,L48316,L,296.9,307.8,1557,38.1,135,0,0,0,0,0,0,6212.476960455764,10.900000000000034,5143.5,No Falla
1138,L48317,L,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,5141.3894939678285,10.900000000000034,4068.9,No Falla
1139,L48318,L,296.9,307.9,1435,41.6,139,0,0,0,0,0,0,6251.675603217158,11.0,5782.400000000001,No Falla
1140,M15999,M,297.0,307.9,1569,33.3,141,0,0,0,0,0,0,5471.650888069705,10.899999999999977,4695.299999999999,No Falla
1141,M16000,M,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,6497.989276139409,11.0,6451.2,No Falla
1142,L48321,L,297.0,307.9,1635,31.6,147,0,0,0,0,0,0,5410.732238605899,10.899999999999977,4645.2,No Falla
1143,L48322,L,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,6542.1518934316355,11.0,6541.099999999999,No Falla
1144,L48323,L,297.0,307.9,1479,39.2,151,0,0,0,0,0,0,6071.632037533513,10.899999999999977,5919.200000000001,No Falla
1145,L48324,L,297.0,307.9,1296,69.1,153,1,0,0,1,0,0,9378.518766756031,10.899999999999977,10572.3,Falla
1146,L48325,L,297.0,307.8,1553,33.3,155,0,0,0,0,0,0,5415.853300938337,10.800000000000011,5161.5,No Falla
1147,L48326,L,297.0,307.9,1529,42.2,157,0,0,0,0,0,0,6757.267928954424,10.899999999999977,6625.400000000001,No Falla
1148,M16007,M,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,4530.8310991957105,10.899999999999977,4070.4,No Falla
1149,L48328,L,297.1,308.0,1348,58.0,162,0,0,0,0,0,0,8187.835120643432,10.899999999999977,9396.0,No Falla
1150,L48329,L,297.2,308.1,1446,38.5,164,0,0,0,0,0,0,5830.156668900804,10.900000000000034,6314.0,No Falla
1151,L48330,L,297.1,307.9,1456,50.0,166,0,0,0,0,0,0,7623.994638069705,10.799999999999955,8300.0,No Falla
1152,L48331,L,297.0,307.9,1350,47.7,168,0,0,0,0,0,0,6743.779323056301,10.899999999999977,8013.6,No Falla
1153,L48332,L,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,6044.539628016086,10.799999999999955,6510.999999999999,No Falla
1154,H30567,H,297.0,307.9,1448,45.6,172,0,0,0,0,0,0,6914.8793565683645,10.899999999999977,7843.2,No Falla
1155,L48334,L,296.9,307.9,1626,29.9,177,0,0,0,0,0,0,5091.466990616622,11.0,5292.3,No Falla
1156,H30569,H,297.0,307.9,1846,27.3,179,0,0,0,0,0,0,5277.710288203753,10.899999999999977,4886.7,No Falla
1157,H30570,H,297.0,307.8,1404,40.7,184,0,0,0,0,0,0,5984.291219839142,10.800000000000011,7488.8,No Falla
